RutaID,X,Y,Lat,Lon
606,1279,403,42.8639182757725,-0.142716825848848
606,1285,403,42.8648329524856,-0.126254700551613
606,1300,411,42.8544943977981,-0.0862605863212069
606,1301,417,42.8451779090642,-0.0843877980311771
606,1294,412,42.8520015652762,-0.102867861495026
606,1303,418,42.8439046454931,-0.0790455728086839
606,1304,413,42.851947870656,-0.0755761358762208
606,1312,417,42.8468548163716,-0.0542072349862477
606,1306,419,42.8427838280409,-0.0709596600366518
606,1310,422,42.8386591450899,-0.06042035946825
606,1288,443,42.8021640584904,-0.123829632966392
606,1276,462,42.770349744697,-0.159511731215973
606,1268,462,42.7691301757461,-0.181461231612286
606,1277,464,42.7673458791982,-0.157058343419604
606,1269,470,42.7566573753946,-0.179878743075426
606,1274,475,42.7495288269449,-0.166886054710655
606,1271,487,42.7301336188828,-0.176858915878291
606,1276,494,42.7198487588155,-0.16415652726669
606,1277,509,42.6963288678024,-0.163590087865924
606,1274,526,42.6690428806963,-0.174288698416485
606,1266,535,42.6536199094663,-0.197544547702061
606,1262,548,42.6324940994765,-0.21040624629582
606,1262,567,42.6025091391094,-0.213164093950934
606,1278,606,42.5434002004681,-0.174925938345119
606,1295,624,42.5175849799303,-0.130895947781484
606,1304,623,42.5205351508088,-0.106057609959048
606,1312,636,42.5012386942454,-0.0859950579583386
606,1311,639,42.4963517807001,-0.0891741951376326
606,1322,649,42.4822471299196,-0.0604451308585521
606,1340,658,42.4707877577798,-0.012365103856113
606,1347,684,42.4308228295831,0.00306681219945304
606,1350,685,42.4297020121309,0.0111527249714856
606,1353,681,42.4364719737227,0.0199643871264423
606,1362,684,42.433109521366,0.044222125442539
606,1361,688,42.426644452012,0.0408978383866603
606,1374,702,42.406532070234,0.0745336782584798
606,1388,711,42.3944629136188,0.111638955062762
606,1388,719,42.3818376671484,0.110477756050083
606,1393,724,42.3747091186987,0.123470444414854
606,1390,730,42.3647828454894,0.114368482506728
606,1404,730,42.3669170911534,0.152780108200274
606,1401,724,42.3759286876496,0.145419944811167
606,1413,705,42.407743001443,0.181102043060748
606,1427,673,42.4603782329884,0.224158464805011
606,1441,662,42.4798721925492,0.264166739140991
606,1449,660,42.4842480731176,0.286406539290474
606,1449,657,42.488982540544,0.286841988920228
606,1430,667,42.4703045061978,0.233260426713137
606,1429,662,42.4780428391229,0.231242488546523
606,1435,654,42.4915827623064,0.248865812856436
606,1437,640,42.5139818358673,0.256385286227703
606,1434,655,42.4898521603788,0.245976975430312
606,1420,670,42.4640455775828,0.205388101587992
606,1407,703,42.4099846363474,0.164930217516683
606,1399,707,42.4024524441614,0.142400117614032
606,1404,706,42.4047928305645,0.156263705238311
606,1404,710,42.3984802073293,0.155683105731972
606,1393,723,42.3762872745075,0.123615594291439
606,1388,717,42.384993978766,0.110768055803253
606,1389,711,42.3946153597376,0.114382642612301
606,1381,705,42.4028647256396,0.093304041475498
606,1382,702,42.4077516391848,0.0964831786547919
606,1376,702,42.4068369624717,0.0800210533575578
606,1361,682,42.4361133868647,0.0417687376461697
606,1355,679,42.439933177578,0.0257420619786903
606,1347,682,42.4339791412007,0.003357111952623
606,1347,673,42.4481825434799,0.00466346084188674
606,1343,668,42.4554635380485,-0.00558553997334466
606,1341,656,42.4740965155163,-0.00933111655340424
606,1335,656,42.4731818388031,-0.0257932418506384
606,1322,648,42.4838252857284,-0.0602999809819669
606,1312,638,42.4980823826278,-0.0862853577115081
606,1304,622,42.5221133066176,-0.105912460082463
606,1295,624,42.5175849799303,-0.130895947781484
606,1293,618,42.5267490225454,-0.135512423621052
606,1279,606,42.543552646587,-0.172182250795581
606,1263,569,42.5995052736107,-0.210710706154564
606,1265,538,42.6487329959211,-0.200723684881355
606,1272,531,42.6608472094146,-0.180501822898487
606,1279,541,42.6461327741587,-0.162747508817563
606,1273,532,42.6594214997247,-0.177903285225533
606,1277,494,42.7200012049344,-0.161412839717151
606,1271,484,42.7348680863092,-0.176423466248536
606,1275,480,42.7417904940198,-0.16486811654404
606,1271,470,42.7569622676323,-0.174391367976348
606,1276,468,42.7608808098442,-0.160382630475483
606,1278,460,42.7738109485523,-0.153734056363725
606,1292,441,42.8059301545834,-0.112564583015066
606,1292,448,42.7948830639218,-0.113580632151161
606,1295,450,42.7921840906608,-0.105639869255713
606,1292,445,42.7996175313482,-0.113145182521406
606,1304,434,42.8188065986712,-0.0786242832845034
606,1311,420,42.8419679028264,-0.0573863721655417
606,1322,417,42.8483792775602,-0.0267703594908575
606,1345,433,42.8266350453532,0.0340120561231827
606,1355,432,42.8297376623505,0.0615940814951581
606,1358,435,42.8254605332807,0.0693896945140207
606,1356,436,42.8235774852342,0.0637571695383574
606,1368,448,42.8064689689549,0.0949396216138072
606,1375,464,42.7822855988462,0.111823036435223
606,1366,468,42.7746009605413,0.0865492489830313
606,1378,479,42.7590706000708,0.117876850935066
606,1375,485,42.7491443268615,0.10877488902694
606,1378,482,42.7543361326445,0.117441401305312
606,1392,482,42.7564703783084,0.155853026998858
606,1394,478,42.7630878937813,0.161921001604276
606,1404,475,42.7693468223963,0.189793326729421
606,1419,478,42.7668990467528,0.230513190342752
606,1415,476,42.7694455738949,0.219828739897766
606,1420,473,42.7749422719156,0.233982627275215
606,1428,473,42.7761618408665,0.255932127671528
606,1431,477,42.7703065559878,0.263582590813806
606,1424,479,42.7660831215383,0.244086478213863
606,1434,479,42.7676075827268,0.271523353709253
606,1443,485,42.7595106629438,0.295345642395595
606,1438,481,42.7650610555847,0.282207804154239
606,1443,479,42.7689795977965,0.296216541655104
606,1436,479,42.7679124749645,0.277010728808331
606,1431,472,42.7781973350318,0.26430834019673
606,1459,476,42.7761532031246,0.340550992077484
606,1481,471,42.7873977967835,0.401637867550267
606,1487,474,42.7835780060702,0.417664543217747
606,1485,471,42.7880075812589,0.412612617748423
606,1488,469,42.791621231233,0.421133980150211
606,1495,473,42.7863757308299,0.439759193490644
606,1488,479,42.7758396731451,0.419682481384362
606,1497,477,42.7803679998324,0.444665969083382
606,1507,485,42.7692672145506,0.470941645566094
606,1503,490,42.7607666510312,0.459241145985013
606,1511,488,42.7651425315996,0.481480946134496
606,1527,505,42.7407530207518,0.522912399025177
606,1520,513,42.7270606514494,0.502545387165725
606,1513,529,42.7007430356767,0.481017176293594
606,1527,506,42.739174864943,0.522767249148592
606,1535,510,42.7340818106587,0.544136150038566
606,1506,546,42.6728472640952,0.459343815544877
606,1505,543,42.6774292854027,0.457035577625093
606,1499,552,42.6623112064104,0.439267103438594
606,1488,558,42.6511653642502,0.408215641134156
606,1478,569,42.6322811891649,0.379182116996331
606,1488,559,42.6495872084414,0.40807049125757
606,1493,558,42.6519275948445,0.421934078881851
606,1491,565,42.6405756119452,0.415430654646679
606,1480,578,42.6183826791235,0.383363143206145
606,1486,593,42.5956250187047,0.397648020354606
606,1459,619,42.5504769224668,0.319794559725845
606,1457,625,42.5407030953763,0.313436285367257
606,1461,630,42.5334221008078,0.323685286182489
606,1452,641,42.5146903718413,0.297395449594203
606,1449,652,42.496873319588,0.287567738303153
606,1451,655,42.4924437443993,0.292619663772476
606,1453,641,42.5148428179602,0.300139137143743
606,1462,630,42.5335745469267,0.326428973732027
606,1458,625,42.5408555414952,0.316179972916796
606,1459,621,42.5473206108492,0.319504259972675
606,1487,593,42.5957774648235,0.400391707904145
606,1481,579,42.6169569694335,0.385961680879099
606,1491,567,42.6374193003276,0.415140354893508
606,1493,560,42.6487712832269,0.42164377912868
606,1515,539,42.6852663698265,0.485053052626822
606,1533,514,42.7274642951858,0.538068175433147
606,1549,498,42.7551539260282,0.58428957425113
606,1567,494,42.7642105794028,0.634256549649173
606,1571,489,42.7727111429222,0.645957049230254
606,1590,483,42.7850765540333,0.698958011931004
606,1577,486,42.7783602870618,0.662854624157243
606,1582,479,42.7901696083176,0.677589111041032
606,1577,477,42.7925636893409,0.664160973046506
606,1577,472,42.8004544683849,0.664886722429431
606,1595,476,42.7968858752892,0.713692498814795
606,1605,474,42.8015666480953,0.741419674063355
606,1597,480,42.7908781442917,0.718599274407532
606,1599,481,42.7896048807206,0.723941499630026
606,1608,475,42.8004458306431,0.749505586835387
606,1634,469,42.8138783645861,0.821712362382912
606,1669,456,42.8397300042605,0.919628375012381
606,1634,468,42.8154565203949,0.821857512259497
606,1626,464,42.8205495746793,0.800488611369524
606,1629,469,42.8131161339919,0.807993924635216
606,1617,471,42.808130468948,0.774779374287577
606,1616,468,42.8127124902555,0.772471136367794
606,1621,462,42.8229436557026,0.787060473374998
606,1630,459,42.8290501381987,0.812189110950604
606,1625,457,42.831444219222,0.798760972956078
606,1632,455,42.8356676536716,0.818257085556022
606,1633,452,42.8405545672168,0.821436222735315
606,1635,454,42.8377031478369,0.826633298081224
606,1637,449,42.8458988191186,0.832846422563226
606,1642,449,42.8466610497129,0.846564860310921
606,1646,445,42.8535834574235,0.858120210015417
606,1667,447,42.8536285143019,0.915447348802568
606,1632,459,42.8293550304364,0.817676486049682
606,1670,447,42.8540858526585,0.923678411451185
606,1688,448,42.8552517269891,0.972919637466303
606,1683,446,42.8576458080124,0.959491499471778
606,1686,441,42.865993925413,0.968448311503319
606,1692,439,42.8700649137437,0.985200736553723
606,1707,421,42.9007584100849,1.02896874757534
606,1727,406,42.927479669594,1.08601974671489
606,1760,389,42.9593390402658,1.17902898375162
606,1762,385,42.9659565557387,1.18509695835704
606,1753,375,42.9803660987569,1.16185526917704
606,1751,368,42.9911082971808,1.15738394321405
606,1766,358,43.0091765470516,1.19999075522299
606,1765,354,43.0153367241679,1.19782766717979
606,1760,362,43.0019492471032,1.18294803041941
606,1751,366,42.9942646087983,1.15767424296722
606,1749,372,42.9844907817079,1.15131596860864
606,1740,377,42.9752279875942,1.12589703127986
606,1751,372,42.9847956739456,1.15680334370771
606,1760,384,42.9672298193097,1.17975473313455
606,1759,388,42.9607647499557,1.17643044607867
606,1723,408,42.9237135735009,1.07475469676356
606,1710,420,42.9027939042503,1.03734496010054
606,1700,422,42.8981131314441,1.00961778485198
606,1698,418,42.9041208624416,1.00471100925924
606,1702,425,42.8936835562554,1.0146697103213
606,1699,428,42.8884917504725,1.00600319804293
606,1694,424,42.8940421431134,0.992865359801574
606,1685,436,42.8737322583381,0.966430373336704
606,1675,427,42.8864111994287,0.940299846730578
606,1677,421,42.8961850265192,0.946658121089166
606,1670,419,42.8982742153048,0.927742607995562
606,1669,409,42.9139033272739,0.926450419211871
606,1676,409,42.9149704501059,0.945656232058645
606,1674,415,42.9051966230154,0.939297957700057
606,1678,408,42.9168534981524,0.951288757034307
606,1682,408,42.9174632826278,0.962263507232463
606,1683,414,42.9081467938939,0.964136295522494
606,1692,422,42.8968935624932,0.987668284455665
606,1698,410,42.9167461089119,1.00587220827192
606,1695,413,42.911554303129,0.997205695993547
606,1691,409,42.9172571418887,0.98681154530173
606,1695,414,42.9099761473202,0.997060546116963
606,1691,420,42.899897427992,0.985214896659297
606,1684,414,42.9082992400127,0.966879983072033
606,1683,408,42.9176157287467,0.965007194782003
606,1676,407,42.9181267617235,0.945946531811815
606,1680,399,42.9313617926693,0.95808248102265
606,1686,402,42.927542001956,0.974109156690129
606,1689,399,42.932733807739,0.982775668968501
606,1684,397,42.9351278887623,0.969347530973976
606,1684,389,42.9477531352326,0.970508729986655
606,1674,382,42.9572757647056,0.944087903627358
606,1680,387,42.9502996623748,0.959824279541668
606,1678,394,42.9389476794755,0.953320855306496
606,1682,397,42.9348229965246,0.963860155874897
606,1674,407,42.9178218694857,0.940459156712737
606,1669,406,42.9186377947003,0.926885868841627
606,1672,400,42.9285640679096,0.935987830749752
606,1664,409,42.9131410966796,0.912731981464176
606,1654,399,42.927398193579,0.886746604734634
606,1649,384,42.9503083001166,0.875205415135713
606,1619,381,42.9504693839773,0.793330238279296
606,1609,387,42.939475987936,0.765022463524396
606,1606,384,42.9437531170058,0.757226850505534
606,1608,388,42.9377453860083,0.762133626098271
606,1604,393,42.9292448224889,0.750433126517192
606,1596,391,42.9311815651556,0.728773925874049
606,1601,395,42.9256311725147,0.741911764115404
606,1598,398,42.9204393667318,0.733245251837033
606,1584,394,42.924617744303,0.695414225649825
606,1567,396,42.9188698486648,0.648481237554492
606,1564,400,42.9120998870731,0.639669575399536
606,1551,403,42.9053836201015,0.603566187625773
606,1589,395,42.9238018190885,0.708987513520936
606,1592,399,42.9179465342099,0.716637976663214
606,1605,395,42.9262409569902,0.752886514313561
606,1611,399,42.9208430104681,0.768768040104455
606,1605,395,42.9262409569902,0.752886514313561
606,1610,389,42.9364721224372,0.767475851320765
606,1617,395,42.9280703104165,0.785810764908029
606,1610,387,42.9396284340548,0.767766151073935
606,1623,382,42.9495010126439,0.804159838600867
606,1647,385,42.9484252520701,0.869572890160049
606,1660,408,42.914109468013,0.901902381142604
606,1668,410,42.9121727253462,0.923561581785747
606,1668,415,42.9042819463022,0.922835832402822
606,1665,416,42.9022464521369,0.91445961987762
606,1668,420,42.8963911672583,0.922110083019898
606,1658,418,42.8980230176873,0.894963507277678
606,1659,415,42.9029099312325,0.898142644456971
606,1649,416,42.8998073142352,0.870560619084996
606,1621,398,42.9239456274655,0.796350065476431
606,1626,402,42.9183952348246,0.809487903717787
606,1624,405,42.9133558751605,0.803565078988954
606,1633,410,42.9068371111862,0.82753251755188
606,1629,412,42.9030710150932,0.816267467600555
606,1644,415,42.9006232394497,0.856987331213886
606,1649,422,42.8903383793824,0.869689719825486
606,1653,417,42.8988389429018,0.881390219406567
606,1661,421,42.8937458886175,0.90275912029654
606,1651,426,42.8843306483849,0.874596495418226
606,1638,440,42.8602546675166,0.83689645900203
606,1635,439,42.8613754849689,0.828810546229997
606,1636,445,42.852058996235,0.830683334520026
606,1620,456,42.8322601444365,0.785187685084968
606,1622,458,42.8294087250566,0.790384760430876
606,1611,469,42.8103721038524,0.758607548743513
606,1603,473,42.8028399116664,0.736077448840861
606,1598,471,42.8052339926897,0.722649310846336
606,1599,467,42.8116990620437,0.725973597902215
606,1589,463,42.8164872240904,0.699117321913163
606,1589,457,42.8259561589431,0.699988221172672
606,1585,459,42.8221900628501,0.688723171221347
606,1577,456,42.8257049613256,0.667209120454789
606,1572,443,42.8454587562457,0.655377631102697
606,1582,441,42.8501395290519,0.683104806351258
606,1593,446,42.8439256573153,0.712559620013263
606,1616,441,42.855322697093,0.776390183035586
606,1631,442,42.8560312330671,0.817400346402086
606,1630,440,42.8590350985658,0.814946958605717
606,1595,444,42.8473868611706,0.718337294865511
606,1587,440,42.8524799154549,0.696968393975538
606,1570,441,42.8483101756256,0.65018055575679
606,1553,436,42.853609370649,0.604263616797549
606,1555,439,42.8491797954603,0.609315542266874
606,1548,438,42.8496908284371,0.590254879296685
606,1547,434,42.8558510055534,0.588091791253485
606,1550,434,42.85630834391,0.596322853902103
606,1540,424,42.8705654408094,0.57033747717256
606,1517,413,42.8844188939725,0.508829312175597
606,1520,416,42.8801417649026,0.516624925194459
606,1517,418,42.8765281149285,0.508103562792672
606,1508,412,42.8846250347115,0.48428127410633
606,1509,407,42.8926682598744,0.487750711038794
606,1516,406,42.8953135385152,0.507101673762152
606,1489,407,42.8896193374972,0.432876960048013
606,1481,387,42.9199628847223,0.413830457183398
606,1472,384,42.923325337079,0.389572718867301
606,1457,368,42.9462891382369,0.350739803649574
606,1468,382,42.9258718642211,0.378888268422314
606,1480,388,42.9182322827946,0.410941619757274
606,1486,401,42.8986309339934,0.425516796658904
606,1485,407,42.8890095530218,0.421902209849857
606,1463,410,42.8809212709806,0.361105634130243
606,1493,407,42.8902291219727,0.443851710246169
606,1530,425,42.867462823812,0.542755451800586
606,1547,440,42.8463820707007,0.587220891993976
606,1539,443,42.8404280343234,0.564835941967909
606,1568,442,42.8464271275791,0.644548030781126
606,1571,446,42.8405718427005,0.652198493923404
606,1571,465,42.8105868823333,0.649440646268291
606,1567,472,42.7989300071963,0.63744984693404
606,1560,476,42.7915502611292,0.617663434580928
606,1558,474,42.794401680509,0.612466359235019
606,1569,490,42.7708280948757,0.640324524254591
606,1563,494,42.7636007949274,0.623281799451017
606,1549,496,42.7583102376458,0.584579874004301
606,1535,509,42.7356599664675,0.54428129991515
606,1533,501,42.7479803207001,0.539955123828751
606,1538,495,42.7582114861472,0.554544460835956
606,1536,491,42.7642192171447,0.549637685243217
606,1537,494,42.7596371958371,0.551945923163002
606,1527,504,42.7423311765606,0.523057548901762
606,1512,488,42.7652949777185,0.484224633684035
606,1519,484,42.7726747237857,0.504011046037147
606,1512,487,42.7668731335273,0.48436978356062
606,1489,467,42.7949299889695,0.424167967452919
606,1482,470,42.7891283987111,0.404526704976391
606,1476,466,42.7945263452332,0.388645179185496
606,1478,472,42.7853623026181,0.393261655025065
606,1463,472,42.7830756108352,0.35210634178198
606,1460,475,42.7778838050523,0.343439829503608
606,1449,472,42.7809413651712,0.313694716088433
606,1436,473,42.7773814098173,0.27788162806784
606,1433,469,42.7832366946959,0.270231164925563
606,1402,472,42.773776397585,0.184741401260097
606,1400,469,42.7782059727736,0.179689475790774
606,1403,463,42.788132245983,0.188791437698901
606,1398,470,42.7763229247271,0.174056950815111
606,1395,469,42.7774437421794,0.165971038043079
606,1380,445,42.8130327898076,0.128299321838031
606,1390,462,42.7877286022466,0.153268649431478
606,1385,464,42.7838100600348,0.139259911930613
606,1377,461,42.7873249585103,0.117745861164055
606,1368,444,42.8127815921901,0.0955202211201467
606,1356,431,42.8314682642782,0.0644829189212817
606,1360,428,42.83681251618,0.0758931187491929
606,1347,428,42.8348307166349,0.040225180605185
606,1323,413,42.8548443469142,-0.0234460724349788
606,1323,400,42.8753603724286,-0.0215591240393751
606,1327,388,42.8949080266096,-0.00884257532220012
606,1333,388,42.8958227033227,0.00761954997503445
606,1330,382,42.9048342998189,0.000259386585926169
606,1337,361,42.9390426946356,0.0225133468409826
606,1347,353,42.9531924022945,0.0511114213490518
606,1356,353,42.9545644173643,0.0758046092949032
606,1367,362,42.9420379223925,0.104678823450569
606,1363,356,42.9508970727699,0.0945749725119218
606,1375,338,42.9811332307545,0.130111920884918
642,1536,316,43.0403964836839,0.575038913645573
642,1544,328,43.0226781829292,0.595246615522866
642,1550,331,43.018858392216,0.611273291190346
642,1541,318,43.0380024026606,0.588467051640099
642,1538,318,43.037545064304,0.580235988991482
672,1687,304,43.0823537173369,0.991077532144988
672,1691,312,43.0703382553419,1.00089108333046
672,1690,318,43.0607168743703,0.997276496521416
672,1700,330,43.0433034658533,1.02297157349779
672,1698,343,43.0224825481012,1.01559725000311
672,1701,330,43.0434559119722,1.02571526104733
672,1692,320,43.0578654549904,1.00247357186732
672,1688,304,43.0825061634557,0.993821219694527
676,1166,304,43.0029292894124,-0.438383681164856
676,1192,320,42.981642395562,-0.369370202902199
676,1168,304,43.0032341816502,-0.432896306065778
687,559,302,42.913550806884,-2.10351172398189
687,568,313,42.8975631080569,-2.08041518467847
687,566,322,42.88305481354,-2.08720890866681
687,569,316,42.8929810867494,-2.07810694675869
687,571,318,42.8901296673695,-2.07290987141278
687,571,311,42.9011767580311,-2.07189382227668
687,569,313,42.8977155541758,-2.07767149712893
687,561,304,42.9106993875041,-2.09831464863598
699,1139,297,43.0098603348649,-0.511447195866316
699,1147,297,43.0110799038157,-0.489497695470004
699,1161,303,43.003745214627,-0.451956969035966
699,1153,297,43.0119945805289,-0.47303557017277
699,1147,297,43.0110799038157,-0.489497695470004
709,385,296,42.8964941170556,-2.58004245834217
709,381,307,42.8785246186835,-2.59261385718276
709,382,317,42.8628955067144,-2.59132166839907
709,378,322,42.854394943195,-2.60302216798015
709,382,320,42.858161039288,-2.59175711802883
709,385,297,42.8949159612468,-2.58018760821876
735,1540,289,43.0836164749968,0.589932710511521
735,1537,295,43.0736902017875,0.580830748603395
735,1532,292,43.0776624386196,0.567547760485454
735,1536,294,43.0751159114774,0.57823221093044
735,1535,301,43.063916374697,0.574472474244807
735,1526,300,43.0641225154361,0.54992443617554
735,1536,302,43.0624906650071,0.577071011917761
735,1538,315,43.0422795317304,0.580671438621236
735,1536,309,43.0514435743455,0.576054962781667
735,1544,299,43.0684447013843,0.599455961943828
735,1541,302,43.0632528956013,0.590789449665457
735,1537,300,43.0657994227435,0.58010499922047
735,1540,292,43.0788820075704,0.589497260881766
753,1661,284,43.1099532344225,0.92264465338867
753,1665,287,43.1058285514715,0.933183953957071
753,1683,287,43.108572581611,0.982570329848775
753,1685,303,43.0836269809079,0.985735306922495
753,1685,287,43.1088774738487,0.988057704947852
753,1663,284,43.1102581266602,0.928132028487749
762,536,282,42.9416076623262,-2.16371354008959
762,539,284,42.9389086890651,-2.15577277719414
762,534,285,42.9365683026621,-2.16963636481842
762,552,289,42.9329997095663,-2.12083058843306
762,552,295,42.9235307747135,-2.12170148769257
762,549,294,42.9246515921658,-2.1297874004646
762,555,298,42.9192536456437,-2.1139058746737
762,553,291,42.9299958440676,-2.11837720063669
762,561,290,42.9327935688272,-2.09628255036379
762,563,286,42.9394110843001,-2.09021457575837
762,552,289,42.9329997095663,-2.12083058843306
762,549,285,42.9388549944449,-2.12848105157533
762,537,282,42.941760108445,-2.16096985254005
770,1454,280,43.0847095110543,0.355281930140427
770,1465,281,43.0848082625529,0.385317343308771
770,1467,284,43.0803786873643,0.390369268778095
770,1464,287,43.0751868815813,0.381702756499723
770,1474,287,43.0767113427699,0.409139631995114
770,1474,283,43.0830239660051,0.409720231501454
770,1470,284,43.0808360257208,0.398600331426712
770,1463,280,43.086081526124,0.379975118086278
771,1128,280,43.035012076307,-0.539160211009303
771,1151,285,43.0306275579967,-0.476781146752829
771,1148,282,43.0349046870665,-0.484576759771691
771,1129,280,43.0351645224258,-0.536416523459764
776,1790,278,43.1390877186078,1.27745124653872
776,1781,288,43.1219341454501,1.25130655982702
776,1784,299,43.1050317699099,1.2579409738332
776,1782,322,43.0684292940699,1.24911515157267
776,1775,325,43.0626277038115,1.22947388909614
776,1774,316,43.0766786599718,1.22803655043587
776,1774,325,43.0624752576927,1.2267302015466
776,1766,329,43.0549430655066,1.20420010164395
776,1764,338,43.0404347709898,1.19740637765561
776,1766,351,43.0202236377131,1.20100680435908
776,1767,329,43.0550955116255,1.20694378919349
776,1775,328,43.0578932363851,1.22903843946639
776,1783,322,43.0685817401888,1.25185883912221
776,1785,300,43.10360606022,1.26053951150615
776,1782,288,43.122086591569,1.25405024737656
776,1790,280,43.1359314069902,1.27716094678555
793,1772,273,43.1442344675123,1.22879062002994
793,1778,281,43.1325238977551,1.24409154631449
793,1778,300,43.102538937388,1.24133369865938
793,1779,280,43.1342544996828,1.24698038374062
793,1773,274,43.1428087578224,1.23138915770289
798,1087,272,43.0413870319042,-0.650490201527724
798,1107,287,43.0207636171494,-0.597793698685717
798,1089,274,43.0385356125243,-0.645293126181816
861,432,251,42.9746760960377,-2.44455739906752
861,444,271,42.9449423332881,-2.41453614600475
861,449,275,42.9393919406472,-2.40139830776339
861,433,252,42.9732503863478,-2.44195886139456
885,492,234,43.0106515119187,-2.27746859819323
885,492,241,42.9996044212571,-2.27848464732933
885,481,257,42.9726770210089,-2.31098760839961
885,491,242,42.9978738193294,-2.28137348475545
885,497,238,43.0051011192778,-2.26433075995188
885,495,237,43.0063743828488,-2.26967298517437
887,1012,232,43.0930798053418,-0.850460772679758
887,1010,238,43.0833059782513,-0.856819047038345
887,1002,245,43.0710393186389,-0.879784596570751
887,1009,246,43.0705282856621,-0.860723933600563
887,1011,240,43.0803021127526,-0.854365659241975
887,1017,237,43.0859512568921,-0.837468084314986
887,1012,234,43.0899234937242,-0.850751072432927
907,430,219,43.0248721896815,-2.44539997811588
907,430,246,42.982261982844,-2.44931902478367
909,835,216,43.0913473352449,-1.33377107092281
909,838,220,43.0854920503663,-1.32612060778053
909,824,221,43.0817796488935,-1.36467738335066
909,842,220,43.0861018348417,-1.31514585758238
909,846,223,43.0819771518907,-1.30460655701398
909,847,220,43.086864065436,-1.30142741983468
909,836,217,43.0899216255549,-1.33117253324986
936,905,202,43.124112744888,-1.13968084418289
936,879,222,43.0885860296218,-1.2139197180026
936,850,222,43.0841650921749,-1.29348665693923
936,848,224,43.0807038883196,-1.29926433179148
936,853,222,43.0846224305315,-1.28525559429062
936,855,225,43.0801928553428,-1.28020366882129
936,860,222,43.0856895533635,-1.26604978144384
936,879,223,43.087007873813,-1.21406486787919
936,889,216,43.0995794256631,-1.1856119432477
936,896,216,43.1006465484951,-1.16640613040093
936,890,216,43.099731871782,-1.18286825569816
936,891,212,43.106196941136,-1.17954396864228
936,907,202,43.1244176371257,-1.13419346908381
938,1108,201,43.1566374628247,-0.582567121749877
938,1103,202,43.1542970764216,-0.596430709374157
938,1101,208,43.1445232493312,-0.602788983732745
938,1106,204,43.1515981031606,-0.58848994647871
938,1111,209,43.1444695547109,-0.575497258113939
938,1103,213,43.1369373625249,-0.598027358016591
938,1112,212,43.1398875334034,-0.573189020194155
938,1125,203,43.1560727352277,-0.536214733160883
938,1112,210,43.143043845021,-0.572898720440985
938,1106,203,43.1531762589694,-0.588344796602125
956,1058,190,43.1663748707786,-0.718154850584396
956,1049,204,43.1429086743858,-0.744880136802436
956,1037,214,43.1252977628715,-0.779255886162753
956,1037,218,43.1189851396364,-0.779836485669093
956,1039,212,43.1287589667268,-0.773478211310505
956,1054,199,43.151561684024,-0.730435949671816
956,1059,190,43.1665273168975,-0.715411163034856
962,964,188,43.1552012472237,-0.975771180487897
962,964,193,43.1473104681797,-0.976496929870821
962,959,198,43.1386574585414,-0.99094111700144
962,946,204,43.1272067241435,-1.02747995440496
962,963,194,43.145579866252,-0.979385767296945
962,973,198,43.1407917042054,-0.952529491307894
962,966,193,43.1476153604174,-0.971009554771743
962,969,191,43.1512290103916,-0.962488192369956
962,964,191,43.1504667797973,-0.976206630117651
970,1011,178,43.1781477728979,-0.845366366893712
970,990,185,43.1638993137403,-0.903999854570126
970,1013,178,43.1784526651356,-0.839878991794634
972,524,177,43.1054846688234,-2.18139705364264
972,529,181,43.0999342761825,-2.16825921540129
972,532,205,43.062515875128,-2.16351174979071
972,536,205,43.0631256596034,-2.15253699959255
972,533,204,43.0642464770557,-2.16062291236458
972,529,180,43.1015124319913,-2.1681140655247
972,525,178,43.1040589591335,-2.17879851596969
976,1052,170,43.1970233102414,-0.731713978349932
976,1026,208,43.1330897904169,-0.808565549948173
976,1037,197,43.1521264116211,-0.77678833826081
976,1053,171,43.1955976005515,-0.729115440676978
988,425,161,43.1156429959973,-2.45069972302165
988,429,186,43.0767988852529,-2.44335371973812
988,425,163,43.1124866843798,-2.45099002277482
999,1134,154,43.2347743849284,-0.504409201262372
999,1154,157,43.2330888398791,-0.449970899901346
999,1174,155,43.2392940738739,-0.394806849157395
999,1151,154,43.237365968949,-0.457766512920208
1010,494,147,43.1482559595216,-2.25935318383127
1010,486,150,43.1423019231444,-2.28173813385734
1010,501,149,43.146166770736,-2.24043767073766
1010,515,158,43.1340976141208,-2.20333239393338
1010,505,150,43.1451983994026,-2.22960807041609
1010,495,148,43.1468302498317,-2.25675464615831
1031,1208,137,43.2728840464733,-0.29890877469454
1031,1198,142,43.2634688062408,-0.327071399572854
1031,1187,141,43.2633700547421,-0.357106812741199
1031,1189,147,43.2542060121271,-0.35249033690163
1031,1183,155,43.2406660889436,-0.370113661211544
1031,1176,156,43.2380208103028,-0.389464623934902
1031,1181,158,43.2356267292795,-0.376036485940376
1031,1172,174,43.209004221269,-0.403052071911586
1031,1161,181,43.1962802233,-0.43424868409261
1031,1161,185,43.1899676000649,-0.434829283598949
1031,1155,184,43.1906310791605,-0.451146259019599
1031,1159,182,43.1943971752535,-0.439881209068273
1031,1152,183,43.1917518966127,-0.459232171791631
1031,1145,179,43.1969973970159,-0.477857385132065
1031,1142,187,43.183914812189,-0.487249646793361
1031,1134,191,43.1763826200029,-0.509779746696013
